common_len,common_topk,compared_entries,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,layer_idx,sample_id,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum
127,8,1016,749,0.7372047244094488,267,0.26279527559055116,29,00948d836971f053bbf9,127,39,0.30708661417322836,127,90,0.7086614173228346,0.9285134812693867,117.92121212121212,0.9586614173228346,121.75
127,8,1016,715,0.7037401574803149,301,0.296259842519685,30,00948d836971f053bbf9,127,32,0.25196850393700787,127,79,0.6220472440944882,0.9034120734908138,114.73333333333333,0.9419291338582677,119.625
127,8,1016,710,0.6988188976377953,306,0.30118110236220474,31,00948d836971f053bbf9,127,28,0.2204724409448819,127,79,0.6220472440944882,0.9020122484689415,114.55555555555556,0.9409448818897638,119.5
127,8,1016,773,0.7608267716535433,243,0.23917322834645668,32,00948d836971f053bbf9,127,47,0.3700787401574803,127,92,0.7244094488188977,0.9216893342877595,117.05454545454546,0.9507874015748031,120.75
127,8,1016,795,0.78248031496063,221,0.21751968503937008,33,00948d836971f053bbf9,127,47,0.3700787401574803,127,88,0.6929133858267716,0.9186351706036745,116.66666666666667,0.9498031496062992,120.625
127,8,1016,782,0.7696850393700787,234,0.23031496062992127,34,00948d836971f053bbf9,127,48,0.3779527559055118,127,97,0.7637795275590551,0.9360375407619502,118.87676767676767,0.9596456692913385,121.875
127,8,1016,702,0.6909448818897638,314,0.3090551181102362,35,00948d836971f053bbf9,127,29,0.2283464566929134,127,74,0.5826771653543307,0.8813489222938041,111.93131313131313,0.9261811023622047,117.625
127,8,1016,719,0.7076771653543307,297,0.29232283464566927,36,00948d836971f053bbf9,127,31,0.2440944881889764,127,83,0.6535433070866141,0.9078660621967709,115.2989898989899,0.9438976377952756,119.875
127,8,1016,728,0.7165354330708661,288,0.28346456692913385,37,00948d836971f053bbf9,127,30,0.23622047244094488,127,79,0.6220472440944882,0.9033043946429773,114.71965811965812,0.9429133858267716,119.75
127,8,1016,668,0.65748031496063,348,0.3425196850393701,38,00948d836971f053bbf9,127,26,0.2047244094488189,127,69,0.5433070866141733,0.8831146106736659,112.15555555555555,0.9311023622047244,118.25
